resident_id,resident_age,resident_care_level,resident_gender,resident_empathy,resident_activity,resident_patience,resident_independence,staff_id,staff_age,staff_expertise,staff_experience,staff_gender,caregiver_empathy,caregiver_activity_support,caregiver_patience,caregiver_independence_support,empathy_diff,activity_diff,patience_diff,independence_diff,max_diff,avg_diff,empathy_diff_sq,patience_diff_sq,empathy_patience_interaction,satisfaction_score
71,70,1,0,58.370232916079786,55.5231279763198,100.0,52.27091214451771,71,41,3,11,0,59.68415422362038,40.399061815567066,67.72825831743434,60.52302893085414,1.3139213075405962,15.124066160752733,32.27174168256566,8.25211678633643,32.27174168256566,14.240461484298855,1.72638920240919,1041.4653112262458,42.402529028169035,100.0
544,83,1,0,66.38342820090672,52.21209205766825,79.21773159490344,40.94361399789462,452,45,2,5,1,57.45939782228176,65.33082714143646,63.229747059978195,84.5980504158848,8.924030378624963,13.118735083768208,15.987984534925246,43.654436417990176,43.654436417990176,20.421296603827148,79.63831819862119,255.61564948900883,142.67725968265898,83.57894762451433
975,75,3,0,72.24868475467191,50.518974887903106,96.81260151150263,47.7924531731609,528,44,1,12,1,61.611119793023356,46.80933411786931,55.10701650383416,52.779839252737204,10.637564961648557,3.7096407700337934,41.705585007668475,4.987386079576304,41.705585007668475,15.260044204731782,113.15778831329308,1739.3558208318614,443.6458697826296,64.64493799041175
974,81,3,0,58.782156206165666,33.11446637035898,83.27886763953288,34.4571003526382,31,54,3,12,0,55.55516271418194,72.42470635220863,45.88657575487554,86.65604114507369,3.226993491983727,39.31023998184965,37.39229188465734,52.19894079243549,52.19894079243549,33.03211653773155,10.413486997305327,1398.1834923874112,120.66468256214516,78.13036985862273
60,82,3,0,27.97718231435657,28.223997137765828,100.0,40.330270535011266,308,65,2,10,0,32.44258359247877,43.56821199365826,47.70891248001042,77.22940554838833,4.465401278122201,15.344214855892432,52.29108751998958,36.89913501337706,52.29108751998958,27.249959666845317,19.939808574655384,2734.35783402321,233.50068904616134,72.10968677119047
262,98,3,1,66.16825184799394,17.607907757846522,86.63794346877486,35.610891679328276,383,38,3,14,0,55.20038493154911,42.641524000057856,49.59225385353038,80.6018261224275,10.967866916444834,25.033616242211334,37.045689615244484,44.99093444309922,44.99093444309922,29.50952680424997,120.29410469684511,1372.383119069033,406.3121935279239,78.80275130247439
437,88,1,0,35.14041452048534,25.730129213956282,85.56091352142664,44.65215192459117,591,72,3,3,0,51.8994994156395,57.61583790581011,55.14666020095699,74.58552789184537,16.759084895154153,31.88570869185383,30.414253320469655,29.9333759672542,31.88570869185383,27.248105718682957,280.8669265229841,925.0268050416994,509.71505342047504,75.08881362828271
661,66,2,0,64.32222115562179,56.424798244344025,74.52425149691034,47.01132902360699,329,60,2,11,0,65.04706915655044,78.95610280690016,71.54722714763055,63.78683692108055,0.7248480009286453,22.531304562556137,2.9770243492797874,16.77550789747356,22.531304562556137,10.752171202559532,0.5254046244502534,8.862673976204741,2.1578901482913553,91.5964324219814
679,80,3,1,71.28218919828076,56.73425082111671,100.0,13.73940591276305,278,70,1,8,0,45.099920532643225,61.77390934713801,49.500246223834296,61.33484094839822,26.182268665637537,5.039658526021299,50.499753776165704,47.59543503563516,50.499753776165704,32.32927900086493,685.5111924796252,2550.2251314533623,1322.1981209161142,46.086719044725065
262,98,3,1,69.99984540332494,25.481209192010688,100.0,35.80864297505323,622,58,3,3,0,46.32043386478101,46.12967831444292,54.765235400004975,84.46378065470047,23.67941153854393,20.648469122432232,45.234764599995025,48.65513767964724,48.65513767964724,34.5544457351546,560.7145308117275,2046.183928416963,1071.1326068124408,54.39430853211342
523,86,1,1,77.8626564931439,40.34033905655898,87.9966177913246,51.24367458176107,199,55,1,5,0,53.48127579346856,72.66431318452733,51.397721354791166,53.10700894961524,24.38138069967534,32.32397412796835,36.59889643653343,1.863334367854172,36.59889643653343,23.791896408007823,594.4517248225012,1339.4792203720995,892.3316272071128,67.78962626227192
838,89,1,0,53.08782177098888,7.061862905057481,68.64214944963734,16.57602219987525,602,74,1,9,0,58.6582954456328,48.94906593388812,41.7289492816663,48.95973793719634,5.570473674643921,41.88720302883064,26.91320016797104,32.38371573732108,41.88720302883064,26.68864815219167,31.03017695990095,724.3203432812765,149.91927303610504,84.56765058122103
522,87,3,0,38.52468508890629,49.75458895687594,75.98028971592413,42.963010070400514,175,66,3,5,0,39.14105039930075,53.93986478471635,47.56802040468572,80.65284320064013,0.616365310394464,4.185275827840407,28.41226931123841,37.68983313023962,37.68983313023962,17.725935894928227,0.3799061958576639,807.25704741434,17.512337193032565,89.70424774525092
500,97,1,1,62.54797160926906,38.42152243507784,56.775645823478875,47.83868092222006,67,53,3,7,1,39.21958985158987,67.1232237047851,74.49503407493589,94.27013064379297,23.32838175767919,28.701701269707264,17.719388251457012,46.43144972157291,46.43144972157291,29.04523025010409,544.2133954320192,313.9767200058728,413.36465364252473,70.98213817906226
383,91,3,0,45.90889560530496,25.457474999546307,100.0,41.60461232545335,293,43,1,9,0,51.102405398090625,78.91911208466297,63.986160651438766,50.487900602812815,5.193509792785662,53.461637085116664,36.013839348561234,8.883288277359462,53.461637085116664,25.888068625955754,26.97254396776057,1296.9966246239774,187.03822733256237,58.935929349292934
40,68,1,0,50.5274523808337,38.019599459040435,81.99157446764664,56.626017192485996,741,50,3,14,0,67.81082462549448,48.37219212373732,62.69205008484016,63.087742473143024,17.283372244660775,10.352592664696886,19.29952438280648,6.461725280657028,19.29952438280648,13.349303643205293,298.71495614751046,372.4716414025419,333.56086405295144,92.23194167769022
523,86,1,1,51.076627053289656,45.23263500285619,63.657802312923124,30.35606241904835,788,63,3,6,0,75.23476880160064,31.168618468125803,56.83292815217192,88.35050870168143,24.15814174831098,14.064016534730388,6.824874160751207,57.994446282633085,57.994446282633085,25.760369681606413,583.615812731486,46.5789073100895,164.87627738981263,82.51313687120351
222,101,3,0,57.425749509744406,46.59451216785141,100.0,32.970547479139086,880,66,2,12,0,58.99013388820791,86.11430547382747,44.78809951911619,78.35740630646659,1.564384378463501,39.51979330597606,55.21190048088381,45.3868588273275,55.21190048088381,35.42073424816272,2.447298483580634,3048.353954711018,86.3726346175761,69.73798701151149
24,75,2,0,71.62877554603507,36.17437269649304,97.98070952166516,67.28048116562273,31,54,3,12,0,64.22472626425196,42.489916745299155,38.90018632076508,80.02227787614456,7.4040492817831165,6.315544048806117,59.08052320090008,12.741796710521825,59.08052320090008,21.385478310502787,54.81994576707309,3490.508221692093,437.435105372995,70.60918433937357
860,77,3,0,61.98893095581802,74.25416482185756,75.08464100057024,70.33007396005641,827,36,2,3,0,53.832978088381296,51.6778643827498,52.72735330500269,74.93989961826931,8.155952867436724,22.576300439107754,22.357287695567557,4.609825658212898,22.576300439107754,14.424841665081233,66.51956717584933,499.8483131023765,182.344984688772,88.70731270975872
329,75,1,0,71.9548746896425,51.65700412831217,85.07098376792659,47.6852434222969,31,54,3,12,0,62.93532361364703,66.71746134553874,41.73516721951914,70.68024014750405,9.019551075995466,15.06045721722657,43.33581654840745,22.99499672520715,43.33581654840745,22.602705391709158,81.35230161249096,1877.992995917225,390.8696107783305,88.38079121907859
383,91,3,0,67.29813629974501,32.82433851272509,99.86934006396035,41.857356942839615,97,53,2,8,0,48.9083671012265,75.00834451806999,53.79014674193426,72.68260933651088,18.389769198518508,42.1840060053449,46.07919332202609,30.825252393671263,46.07919332202609,34.36955522989019,338.18361117478,2123.292057208654,847.3857300459752,71.17747906141014
11,98,3,0,68.42872053636559,33.638023255098624,100.0,25.020901994574857,715,55,2,8,0,61.12474922977214,82.29067863458428,53.49320116518563,80.88356380727168,7.303971306593446,48.65265537948566,46.50679883481437,55.86266181269683,55.86266181269683,39.581521833397574,53.34799684754038,2162.8823378618913,339.6843242509977,63.67557023026
24,75,2,0,75.79456944683719,23.49320010932844,62.120628745775065,7.935550081681306,523,70,1,3,0,63.23350780043134,80.73927099304876,55.63949343645041,63.08838906020297,12.561061646405847,57.24607088372032,6.481135309324657,55.152838978521665,57.24607088372032,32.860276704493124,157.78026968480796,42.00511489777481,81.40994015912464,75.78031682908937
762,73,1,0,47.028773154381284,28.619813964560656,65.60121592755621,56.41904910092731,68,60,2,6,0,65.49502446044373,75.87676127959615,71.99231422672158,73.83440010526724,18.466251306062446,47.2569473150355,6.391098299165364,17.415351004339925,47.2569473150355,22.382411981150806,341.002437298653,40.84613746959441,118.01962731413587,91.92973163699848
222,101,3,0,62.80136340386844,21.635997977528522,100.0,41.82584826292196,860,41,1,5,1,48.713346289979896,47.54561259410332,35.274218233864254,66.2037132640503,14.088017113888547,25.909614616574796,64.72578176613575,24.377865001128335,64.72578176613575,32.27531962443186,198.47222620121659,4189.426825237431,911.8579212311357,47.20685203312064
236,80,2,0,58.01916442577048,32.71902077923283,84.06634821991226,50.363684065624895,622,58,3,3,0,61.427672448307476,41.75206801828257,51.44195313279346,93.56110223960668,3.4085080225369992,9.033047239049743,32.6243950871188,43.19741817398179,43.19741817398179,22.065842130671832,11.617926939699085,1064.3511548004212,111.20051238486109,89.4772398279253
523,86,1,1,64.4839664542547,63.6515162196776,77.80703605551479,45.396842947625295,661,39,2,7,0,55.280644474691094,48.49521591593944,36.686198356965775,61.27449546538558,9.203321979563604,15.156300303738163,41.12083769854901,15.877652517760282,41.12083769854901,20.339528124902763,84.70113545951854,1690.9232930304095,378.4483094091238,73.68864039678408
328,69,1,0,92.65228624694925,58.8845830411964,72.41602356358135,88.1523516363994,276,39,2,14,0,54.07443105665071,48.23676303596283,30.43599811489669,82.71804752873597,38.577855190298536,10.64782000523357,41.98002544868466,5.434304107663436,41.98002544868466,24.16000118797005,1488.2509110836436,1762.3225366722115,1619.499342644404,63.59268440951434
199,99,2,0,47.30429437543273,46.63768038365341,92.94453376002645,30.08264925963667,211,53,2,14,1,49.43958812784251,48.95598951584418,46.08950758256136,93.4686834868378,2.1352937524097797,2.3183091321907696,46.855026177465085,63.38603422720114,63.38603422720114,28.673665822316693,4.559479409080238,2195.3934780909385,100.04924466573787,73.59145955552718
371,98,2,0,60.14994855059411,71.48407325684326,95.48528675091629,61.95844059108646,89,65,3,14,1,51.37381791286077,42.701608530612226,48.87738952073472,84.83292209709258,8.776130637733338,28.782464726231034,46.60789723018157,22.87448150600612,46.60789723018157,26.760243525038018,77.02046897056177,2172.296084219167,409.0369948421233,75.02502751163334
765,71,2,0,88.06240078623378,49.56760160022172,71.82822387222582,55.14870586413136,211,53,2,14,1,65.32185918689392,52.45086456127078,72.9925297934655,71.02641938517066,22.740541599339863,2.8832629610490557,1.1643059212396736,15.877713521039297,22.740541599339863,10.666456000666972,517.1322322313068,1.355608278233765,26.47694723630852,93.94241193921654
902,71,2,0,52.539310445671276,67.45786932190279,78.6696289785229,33.3751492206769,60,68,3,10,1,53.941031278639045,56.64173084843023,57.499801748398454,78.1975790889034,1.4017208329677686,10.816138473472563,21.16982723012444,44.82242986822649,44.82242986822649,19.552529101197816,1.964821293575855,448.1615849533182,29.67418785879378,84.2290158803426
211,103,2,1,65.50060474191362,22.95248608505983,70.1257140068448,38.770932743320365,140,69,3,5,0,46.32447130848383,38.84741623510965,52.73687948014334,79.40379345593628,19.17613343342979,15.894930150049817,17.388834526701466,40.632860712615916,40.632860712615916,23.273189705699245,367.72409345670377,302.371566197005,333.45061113585825,82.51871569981142
494,88,3,1,61.670268772802146,50.1337895922568,100.0,26.51560736917055,579,68,2,8,0,57.921817274661336,17.337307000943028,39.62608188832335,74.9962184443206,3.7484514981408097,32.79648259131377,60.37391811167665,48.48061107515005,60.37391811167665,36.34986581907032,14.05088863391408,3645.009988155438,226.30870379434492,70.43649478943703
281,89,3,1,70.67286441329887,28.165702884051885,87.20934478741786,67.45284204921154,571,36,2,4,0,57.192933816956774,76.11087770719615,45.220833165628285,63.64244025536446,13.479930596342093,47.94517482314427,41.98851162178958,3.8104017938470776,47.94517482314427,26.806004708780755,181.70852888219972,1763.0351082131583,566.0022225054269,71.7072821292987
67,81,3,0,24.986016450055324,52.35112011155752,100.0,50.71781519343234,900,41,1,4,0,47.59497317099497,67.20118981407742,46.710542912251086,67.66292583731841,22.608956720939645,14.850069702519903,53.289457087748914,16.945110643886075,53.289457087748914,26.923398538773633,511.16492400932196,2839.766236707033,1204.8190289792856,50.46930082683797
765,71,2,0,61.002794975839535,42.552651461505725,98.10811944604073,53.213629456394045,693,44,3,4,0,55.16700291601782,72.58675679499251,48.91027339025889,78.91459865903657,5.8357920598217135,30.034105333486785,49.197846055781845,25.700969202642526,49.197846055781845,27.692178162933217,34.05646896547816,2420.4280565284093,287.1083993726627,73.71494319851341
528,87,2,0,61.4204472330931,27.19701988167294,89.80778058749632,69.43695324884152,579,68,2,8,0,67.77850898449006,71.57346882972735,45.446913067289536,69.66013201217324,6.35806175139696,44.3764489480544,44.36086752020679,0.22317876333171682,44.3764489480544,23.82963924574747,40.42494923457698,1967.8865671453375,282.0491350390145,72.62021119812606
838,89,1,0,40.716747666839844,33.512289584057015,90.46050491725552,22.64665825650222,97,53,2,8,0,47.67484025736459,51.28531478878416,60.152480401398634,65.08084141119346,6.95809259052475,17.773025204727148,30.308024515856886,42.43418315469124,42.43418315469124,24.368331366450008,48.415052498315426,918.576350053782,210.88604081722627,84.79870649711323
347,73,1,0,81.24164554544787,53.322765684005375,86.0170307518204,51.952864424321824,838,61,3,3,0,71.87101186157233,56.40358568578404,38.95425738201466,81.6396924093355,9.370633683875539,3.0808200017786618,47.06277336980574,29.68682798501367,47.06277336980574,22.300263760118405,87.80877563738285,2214.9046372576963,441.0080093957024,81.25876043019572
821,97,3,0,55.73841701822162,41.37884735583547,94.540151927868,48.72041673941612,602,74,1,9,0,77.72552035395516,47.733201024360625,44.52827079568942,62.35743053450661,21.987103335733543,6.354353668525157,50.01188113217857,13.637013795090489,50.01188113217857,22.99758798288194,483.4327130962251,2501.188254379159,1099.616398467633,63.45258591918402
300,105,3,1,55.09400553306247,40.058072248012714,100.0,53.460920646423105,693,44,3,4,0,35.8308735256071,100.0,62.58747100744562,76.015055202552,19.26313200745537,59.941927751987286,37.41252899255438,22.5541345561289,59.941927751987286,34.79293082703148,371.0682547366515,1399.6973256187218,720.6824847163261,61.08589505938936
663,83,3,1,45.66474945273842,53.35020884703216,96.82626596849148,45.489723914931766,880,66,2,12,0,68.20665655358276,51.44079842732573,59.08927318694542,53.284034500409376,22.54190710084434,1.9094104197064254,37.736992781546064,7.794310585477611,37.736992781546064,17.49565522189361,508.13757574309653,1424.0806241944597,850.6637855468449,93.16142201530829
867,92,1,0,35.079018078617125,69.46536419929916,100.0,35.34709365150143,222,50,2,8,1,46.545942553947455,62.32103911816497,56.0622004772661,68.18644078418734,11.46692447533033,7.144325081134191,43.9377995227339,32.83934713268591,43.9377995227339,23.847099052971082,131.49035692292978,1930.530226899955,503.83142873939465,71.36940830357487
293,71,3,1,63.65051249883618,37.868196897557134,91.36745893306092,64.18012481486855,55,54,2,6,1,46.46939203989813,42.28990712519605,57.8493212147453,64.56738003316676,17.181120458938047,4.421710227638918,33.518137718315614,0.38725521829820764,33.518137718315614,13.877055905797697,295.1909002245395,1123.465556103972,575.8791616976554,95.42170363665386
55,70,3,0,67.54317601961758,64.07252026928646,97.07771652731012,70.06904604696815,680,44,2,2,1,42.70480528659814,94.84440560995967,62.20912650270125,80.20356077615462,24.83837073301944,30.771885340673208,34.868590024608864,10.134514729186463,34.868590024608864,25.153340206871995,616.9446606709166,1215.8185703042527,866.0789659688984,83.02595808620657
544,83,1,0,58.51754750163882,23.284927018466625,100.0,55.232746348551935,550,69,2,9,0,52.28718347932245,60.80786833358318,45.82996126754047,57.006859432195775,6.2303640223163725,37.522941315116555,54.17003873245953,1.7741130836438401,54.17003873245953,24.924364288384076,38.81743585057425,2934.393096276166,337.4990604062003,70.56315466093898
371,98,2,0,43.13102844556214,41.23469796784915,84.52840399015152,52.031690674911445,679,50,1,10,0,43.101973504776176,56.91860035196705,68.47742485376475,59.99336833900044,0.02905494078596149,15.6839023841179,16.050979136386772,7.961677664088995,16.050979136386772,9.931403531344907,0.0008441895840757286,257.63393123672347,0.46636024836442097,95.39871917435924
64,96,3,0,58.06071181535179,40.64623692715124,76.25708792586937,24.27551395387154,618,74,3,8,0,42.87127162642434,61.27908234774066,52.04313956863892,83.41063530531952,15.189440188927449,20.63284542058942,24.21394835723045,59.13512135144798,59.13512135144798,29.792838829548824,230.71909325300433,586.3152950466232,367.79632030992997,77.19819865604082
108,84,1,0,49.73104740696772,45.14531448207436,100.0,23.121063954958167,290,42,3,2,0,40.5241210707983,65.77017222596297,61.83936855430339,82.17425899048877,9.206926336169417,20.624857743888604,38.16063144569661,59.0531950355306,59.0531950355306,31.761402640321307,84.76749255965001,1456.2337923342889,351.3421226622389,76.04941426182403
262,98,3,1,47.2685548185663,18.49090841380741,88.57335129560774,50.11536337279298,514,64,2,4,0,40.65338637134055,70.61160785994349,63.506025263045274,62.083477949759825,6.615168447225749,52.12069944613608,25.067326032562463,11.968114576966848,52.12069944613608,23.942827125722786,43.76045358517112,628.3708344227837,165.8245842269278,81.46023994459134
440,79,1,1,41.27449603779891,28.44964479466983,75.15124519273564,33.57096296568281,754,54,3,10,1,64.01499950032405,53.00595691235747,50.14941158611505,78.98851483939904,22.74050346252514,24.55631211768764,25.001833606620593,45.417551873716235,45.417551873716235,29.429050265137402,517.1304977291179,625.091683693143,568.554283700833,75.06925006095273
276,86,3,0,67.06707161609401,55.04480971840381,72.32451732212746,20.128222787137595,347,39,3,4,0,37.59455829438295,69.93565401465442,62.41225912252207,68.41282462365,29.472513321711062,14.890844296250606,9.91225819960539,48.2846018365124,48.2846018365124,25.640054413519863,868.6290414984361,98.25286261564428,292.13916183610957,77.95292162804164
679,80,3,1,38.67022176950753,39.63422486935729,83.56029606714355,36.018450299911265,371,40,2,8,0,53.548845805057645,79.1852328485061,43.45759909984341,84.44678047219935,14.878624035550118,39.551007979148814,40.10269696730015,48.428330172288085,48.428330172288085,35.74016478857179,221.37345319124967,1608.2263040511045,596.6729509880548,66.2130275251852
175,89,2,1,66.35587447046018,54.78220619309646,67.32884804005306,38.17168533894199,329,60,2,11,0,57.5448385630639,45.552246237817265,54.894914265710064,55.21507313095826,8.811035907396281,9.229959955279192,12.433933774342997,17.04338779201627,17.04338779201627,11.879579357258685,77.63435376142661,154.60270910474748,109.55583695592351,92.69720532805293
175,89,2,1,51.66878652332724,46.61244616296161,81.29805349628724,31.53075583032846,762,73,2,10,0,46.15828166836152,69.30819045826436,39.89093176728315,82.57104530890638,5.510504854965724,22.695744295302752,41.40712172900409,51.04028947857792,51.04028947857792,30.16341508946262,30.365663756600817,1714.5497298805626,228.17414531783376,77.24657861213963
383,91,3,0,51.57984066796186,82.81273708555254,78.68517184939928,14.599367223602126,140,69,3,5,0,37.64275615055415,34.32814694414886,67.65534209373578,61.58819192987686,13.937084517407712,48.48459014140368,11.0298297556635,46.98882470627473,48.48459014140368,30.110082280187406,194.24232484536574,121.65714443891993,153.72366951730064,92.53348660867618
262,98,3,1,67.97731979483154,33.88741875595185,75.28814820647577,27.184390289381923,618,74,3,8,0,50.780682245955795,82.16520821993093,47.780915126788976,84.62654674678164,17.19663754887575,48.27778946397908,27.50723307968679,57.44215645739972,57.44215645739972,37.60595413748534,295.72434298740336,756.6478717002153,473.031917243819,67.31550048057544
440,79,1,1,39.3376197085018,40.05253175844726,94.27489376085808,39.290192754741824,383,38,3,14,0,45.4503453873501,39.561219230400994,55.13354778039799,84.16995740035254,6.1127256788482995,0.49131252804626513,39.14134598046009,44.87976464561072,44.87976464561072,22.656287208241345,37.365415224851404,1532.044965162079,239.26031067944405,81.62151044139767
31,84,2,0,85.69812853568088,36.396495069776165,100.0,69.98025728114442,902,48,2,5,1,46.87166276476067,64.6886329272619,48.25930954601392,55.95299525910593,38.82646577092021,28.29213785748574,51.74069045398608,14.027262022038485,51.74069045398608,33.22163902610763,1507.4944442604385,2677.0990486552064,2008.9081468754687,51.67505893564277
77,103,3,0,74.26230773393758,27.935701193666766,100.0,43.040718653636404,372,37,3,13,0,55.931580344891245,58.6353294666182,66.44486672410912,72.26911547449933,18.33072738904633,30.699628272951436,33.55513327589088,29.228396820862926,33.55513327589088,27.953471439687892,336.0155666115333,1125.9469691627994,615.0900005834729,77.43438624970585
313,101,2,0,34.277964308514,22.968345419528983,100.0,49.512500478492655,500,59,3,13,1,66.80168476457123,78.25905759128702,56.35301869733718,92.29414846958375,32.523720456057234,55.29071217175803,43.64698130266282,42.78164799109109,55.29071217175803,43.5607654803923,1057.7923923037558,1905.058976834998,1419.5622186385624,44.77248040498199
585,97,3,0,54.264014128167204,42.97420612357461,55.660046110973546,42.7781881933263,89,65,3,14,1,43.38804368505588,36.79263494823897,63.004878832616896,79.74223171039198,10.875970443111328,6.181571175335641,7.34483272164335,36.964043517065676,36.964043517065676,15.341604464288999,118.28673307943122,53.946567708922856,79.88218359019,97.2184484694699
860,77,3,0,76.33492469913698,59.74036196975288,100.0,49.11758139106109,308,65,2,10,0,59.38302373025592,67.88423171137246,47.521658672947495,70.24888868934437,16.951900968881056,8.143869741619582,52.478341327052505,21.131307298283282,52.478341327052505,24.676354833959103,287.3669464587505,2753.976308438627,889.6076451873321,86.96371650951183
290,74,2,0,64.44441490359891,39.06517441732177,63.51464714970024,55.13087866681482,925,49,2,15,0,70.39803962025185,92.94231199550256,57.9838817788314,70.73940682632174,5.953624716652939,53.87713757818079,5.530765370868835,15.608528159506918,53.87713757818079,20.24251395630237,35.44564726674079,30.589365587601883,32.92810141401286,83.97383046588479
278,79,3,0,89.4334595291285,0.0,100.0,6.609376659764621,452,45,2,5,1,63.62274464882238,73.55130494217694,54.22549509056636,69.57523266737665,25.810714880306115,73.55130494217694,45.77450490943364,62.96585600761203,73.55130494217694,52.02559518488218,666.1930026324555,2095.3052997037644,1181.4726950045642,45.46685136530819
514,81,2,1,95.34455362798073,45.89420650490136,70.05557244587133,52.491386993611115,440,41,3,2,0,66.2675131148531,75.08957172646643,54.44944977360533,83.53761149784873,29.077040513127628,29.19536522156507,15.606122672266004,31.046224504237614,31.046224504237614,26.23118822779908,845.4742850020654,243.551064861815,453.7798611943182,73.74482591961413
440,79,1,1,50.150066867183014,48.67980591213224,85.20679502205,56.79497743040201,71,41,3,11,0,49.523031165648995,55.27240026495597,37.57083319958252,89.1975717024617,0.6270357015340196,6.592594352823731,47.63596182246748,32.402594272059694,47.63596182246748,21.814546537221233,0.39317377099826006,2269.184858751579,29.869448739598667,89.57651504769662
715,99,3,0,57.326089440757805,35.68875555412632,84.00211089135851,29.621219278998602,347,39,3,4,0,57.33584228558876,58.34959954680729,67.6804861668142,87.56452204254981,0.009752844830956064,22.660843992680974,16.321624724544307,57.94330276355121,57.94330276355121,24.23388108140186,9.511798229670642e-05,266.39543364885606,0.15918227332757665,89.5272988747509
679,80,3,1,77.1620229792382,65.44108831551284,100.0,37.181862598405466,762,73,2,10,0,35.29656336410892,75.6920514544088,52.75385436160478,66.23136431441407,41.86545961512928,10.250963138895955,47.24614563839522,29.0495017160086,47.24614563839522,32.10301752710726,1752.716708786021,2232.1982776844516,1977.9816021947515,53.58637872257185
175,89,2,1,67.49409277826109,30.42262069707451,100.0,41.73643108705236,437,37,3,4,0,42.64144249894431,49.244314196343296,57.35387839217807,76.99993651557419,24.852650279316784,18.821693499268786,42.64612160782193,35.26350542852183,42.64612160782193,30.395992703732333,617.6542259060246,1818.6916881891368,1059.8691460884133,72.00042063781001
827,73,1,0,51.48056609212926,47.43934274425297,80.5138828911284,77.4433438113273,762,73,2,10,0,68.80796752776553,82.08777990884722,59.56457472099128,92.53162010321034,17.32740143563627,34.648437164594256,20.949308170137122,15.088276291883048,34.648437164594256,22.003355765562674,300.23884051168983,438.87351280737397,362.9970724628206,79.71407293244636
622,68,2,0,100.0,61.17416791953569,100.0,55.160174100614746,308,65,2,10,0,61.21037889465626,56.045061731140684,56.25971213939009,79.03558142128861,38.78962110534374,5.129106188395006,43.74028786060991,23.875407320673865,43.74028786060991,27.88360561875563,1504.6347054961286,1913.2127821290187,1696.6691931517248,59.80989122778403
347,73,1,0,71.16125162958646,41.042410022476794,48.6936726135829,56.661862114688184,987,51,2,5,0,59.28819291543845,76.32472404098223,61.83264044955102,95.99008172913106,11.873058714148009,35.28231401850544,13.138967835968124,39.32821961444288,39.32821961444288,24.905640045766113,140.96952322960595,172.6324757946049,155.99973655975174,66.21771702233232
137,72,3,0,64.5981631555784,43.46236157837723,99.10685298257357,7.4801518506643205,867,64,2,3,0,48.9552832084198,100.0,44.97223109423433,54.49920576570075,15.642879947158605,56.53763842162277,54.13462188833924,47.01905391503643,56.53763842162277,43.333548543039264,244.6996930412168,2930.557286993458,846.8213911841152,58.88039117604712
627,91,1,0,47.92608776688161,43.17960570557453,100.0,50.86159985673187,715,55,2,8,0,72.53375573183855,54.52208751741774,55.02351393244862,52.13671849076779,24.607667964956946,11.342481811843207,44.97648606755138,1.2751186340359197,44.97648606755138,20.55043861959686,605.5373226735683,2022.8842989846432,1106.7664353808163,79.83048761345745
89,94,2,0,60.283427519917055,52.03207349656684,89.00128226738666,43.34134751237429,500,59,3,13,1,36.00544258474763,69.64903854355734,46.6281608837424,73.51601832170935,24.277984935169428,17.6169650469905,42.37312138364425,30.174670809335062,42.37312138364425,28.61068554378481,589.4205525123137,1795.4814157930498,1028.7340026082206,65.6088928442318
661,66,2,0,72.49529217078626,31.377764573081542,56.74162006343218,37.98530296511507,140,69,3,5,0,59.225347179430344,72.42526743088737,46.84757173183476,83.5041340149974,13.269944991355914,41.04750285780583,9.894048331597418,45.51883104988234,45.51883104988234,27.432581807660373,176.0914400736119,97.89219238798565,131.29347710211448,82.62858234513133
175,89,2,1,37.757981275597984,60.38694081128425,66.61450651976752,30.35099684052346,11,65,3,15,0,49.23371806503508,73.94162841247176,51.45877250234365,72.17810697724244,11.475736789437093,13.55468760118751,15.155734017423867,41.82711013671897,41.82711013671897,20.50331713619186,131.69253486043996,229.696273606899,173.92321443467432,80.50905912160789
543,79,3,0,57.37733328308408,28.068307906557838,45.82511827582203,16.484485347204178,71,41,3,11,0,87.38521743166854,75.08495515906249,42.8232878490538,91.51519934726865,30.00788414858446,47.016647252504654,3.0018304267682296,75.03071400006448,75.03071400006448,38.76426895698046,900.4731110748664,9.010985911071531,90.07857968015688,69.52694190909205
738,66,3,1,78.72358589906264,74.2751947215128,79.42505653577743,14.800520865386048,137,49,3,6,0,67.97271279097913,61.21196066430109,56.606403916882684,80.91992066384383,10.75087310808351,13.063234057211716,22.818652618894745,66.11939979845778,66.11939979845778,28.188039895661937,115.5812725861132,520.690907341792,245.32043880317488,77.69924570317801
308,97,3,0,84.2575511474551,58.69590907404772,74.39635915313409,17.588763808558994,550,69,2,9,0,66.81807988188953,57.785573837844396,68.12256920154464,87.49120658753662,17.439471265565572,0.9103352362033235,6.27378995158945,69.90244277897763,69.90244277897763,23.631509808083994,304.13515802248725,39.36044035666475,109.41157958693823,93.13491294113031
948,88,2,0,62.62693240977854,40.37737528142897,77.34788467504363,26.207503779976626,838,61,3,3,0,36.73701606908044,75.27992360738399,43.67000412924469,83.58930188227163,25.8899163406981,34.902548325955024,33.67788054579894,57.381798102295,57.381798102295,37.96303582868676,670.2877681283466,1134.199638057103,871.9175098627587,65.01111993576369
663,83,3,1,79.47599606652454,54.28077751622102,64.02416325461222,81.8679406099981,262,53,2,14,0,59.36936090406934,61.320809235237505,61.20109291518138,52.00599555902298,20.106635162455206,7.040031719016483,2.823070339430842,29.861945050975123,29.861945050975123,14.957920567969413,404.27677755608005,7.96972614137417,56.76244535288452,95.6204547805954
